fips_county,state,county_name,pop,gov_name,gov_party,issuer_name,issuer_number,INTPTLAT,INTPTLONG
30001,MT,"Beaverhead County, Montana",9401,Steve Bullock,Democratic,2.0,2,45.133863,-112.892869
30003,MT,"Big Horn County, Montana",13343,Steve Bullock,Democratic,2.0,2,45.407869,-107.518163
30005,MT,"Blaine County, Montana",6601,Steve Bullock,Democratic,2.0,2,48.428282,-108.967648
30007,MT,"Broadwater County, Montana",5747,Steve Bullock,Democratic,2.0,2,46.329849,-111.497873
30009,MT,"Carbon County, Montana",10460,Steve Bullock,Democratic,2.0,2,45.224475,-109.028551
30011,MT,"Carter County, Montana",1203,Steve Bullock,Democratic,2.0,2,45.516825,-104.515324
30013,MT,"Cascade County, Montana",81755,Steve Bullock,Democratic,2.0,2,47.316443,-111.350571
30015,MT,"Chouteau County, Montana",5759,Steve Bullock,Democratic,2.0,2,47.886837,-110.436189
30017,MT,"Custer County, Montana",11924,Steve Bullock,Democratic,2.0,2,46.261481,-105.550508
30019,MT,"Daniels County, Montana",1755,Steve Bullock,Democratic,2.0,2,48.794429,-105.541739
30021,MT,"Dawson County, Montana",9327,Steve Bullock,Democratic,2.0,2,47.272425,-104.901027
30023,MT,"Deer Lodge County, Montana",9085,Steve Bullock,Democratic,2.0,2,46.094612,-113.141624
30025,MT,"Fallon County, Montana",3120,Steve Bullock,Democratic,2.0,2,46.318184,-104.405718
30027,MT,"Fergus County, Montana",11413,Steve Bullock,Democratic,2.0,2,47.223641,-109.223714
30029,MT,"Flathead County, Montana",98082,Steve Bullock,Democratic,2.0,2,48.314575,-114.054533
30031,MT,"Gallatin County, Montana",104502,Steve Bullock,Democratic,2.0,2,45.518054,-111.163921
30033,MT,"Garfield County, Montana",1310,Steve Bullock,Democratic,2.0,2,47.280033,-106.986706
30035,MT,"Glacier County, Montana",13694,Steve Bullock,Democratic,2.0,2,48.705671,-112.990502
30037,MT,"Golden Valley County, Montana",831,Steve Bullock,Democratic,2.0,2,46.380624,-109.174586
30039,MT,"Granite County, Montana",3368,Steve Bullock,Democratic,2.0,2,46.395955,-113.427356
30041,MT,"Hill County, Montana",16542,Steve Bullock,Democratic,2.0,2,48.631959,-110.106321
30043,MT,"Jefferson County, Montana",11853,Steve Bullock,Democratic,2.0,2,46.124246,-112.059424
30045,MT,"Judith Basin County, Montana",1940,Steve Bullock,Democratic,2.0,2,47.032558,-110.30532
30047,MT,"Lake County, Montana",29758,Steve Bullock,Democratic,2.0,2,47.642901,-114.083687
30049,MT,"Lewis and Clark County, Montana",67282,Steve Bullock,Democratic,2.0,2,47.122034,-112.382924
30051,MT,"Liberty County, Montana",2409,Steve Bullock,Democratic,2.0,2,48.559654,-111.036924
30053,MT,"Lincoln County, Montana",19259,Steve Bullock,Democratic,2.0,2,48.552385,-115.463185
30055,MT,"McCone County, Montana",1700,Steve Bullock,Democratic,2.0,2,47.629628,-105.757222
30057,MT,"Madison County, Montana",7924,Steve Bullock,Democratic,2.0,2,45.325278,-111.913781
30059,MT,"Meagher County, Montana",1827,Steve Bullock,Democratic,2.0,2,46.5857,-110.92174
30061,MT,"Mineral County, Montana",4184,Steve Bullock,Democratic,2.0,2,47.154909,-115.064849
30063,MT,"Missoula County, Montana",116130,Steve Bullock,Democratic,2.0,2,47.027263,-113.892681
30065,MT,"Musselshell County, Montana",4589,Steve Bullock,Democratic,2.0,2,46.505281,-108.439763
30067,MT,"Park County, Montana",16114,Steve Bullock,Democratic,2.0,2,45.421905,-110.532798
30069,MT,"Petroleum County, Montana",489,Steve Bullock,Democratic,2.0,2,47.141917,-108.226575
30071,MT,"Phillips County, Montana",4133,Steve Bullock,Democratic,2.0,2,48.250143,-107.928897
30073,MT,"Pondera County, Montana",6084,Steve Bullock,Democratic,2.0,2,48.230312,-112.219928
30075,MT,"Powder River County, Montana",1746,Steve Bullock,Democratic,2.0,2,45.408926,-105.555344
30077,MT,"Powell County, Montana",6858,Steve Bullock,Democratic,2.0,2,46.844225,-112.9311
30079,MT,"Prairie County, Montana",1182,Steve Bullock,Democratic,2.0,2,46.812381,-105.503991
30081,MT,"Ravalli County, Montana",42088,Steve Bullock,Democratic,2.0,2,46.079298,-114.119065
30083,MT,"Richland County, Montana",11482,Steve Bullock,Democratic,2.0,2,47.785513,-104.563387
30085,MT,"Roosevelt County, Montana",11305,Steve Bullock,Democratic,2.0,2,48.282747,-104.99517
30087,MT,"Rosebud County, Montana",9287,Steve Bullock,Democratic,2.0,2,46.17336,-106.66641
30089,MT,"Sanders County, Montana",11534,Steve Bullock,Democratic,2.0,2,47.7565,-115.180295
30091,MT,"Sheridan County, Montana",3648,Steve Bullock,Democratic,2.0,2,48.705523,-104.533913
30093,MT,"Silver Bow County, Montana",34553,Steve Bullock,Democratic,2.0,2,45.895959,-112.660222
30095,MT,"Stillwater County, Montana",9406,Steve Bullock,Democratic,2.0,2,45.658903,-109.382098
30097,MT,"Sweet Grass County, Montana",3623,Steve Bullock,Democratic,2.0,2,45.81306,-109.941312
30099,MT,"Teton County, Montana",6056,Steve Bullock,Democratic,2.0,2,47.819035,-112.281725
30101,MT,"Toole County, Montana",4977,Steve Bullock,Democratic,2.0,2,48.645052,-111.733493
30103,MT,"Treasure County, Montana",692,Steve Bullock,Democratic,2.0,2,46.209558,-107.280369
30105,MT,"Valley County, Montana",7539,Steve Bullock,Democratic,2.0,2,48.34985,-106.670424
30107,MT,"Wheatland County, Montana",2117,Steve Bullock,Democratic,2.0,2,46.497047,-109.857147
30109,MT,"Wibaux County, Montana",1093,Steve Bullock,Democratic,2.0,2,46.962966,-104.274518
30111,MT,"Yellowstone County, Montana",158437,Steve Bullock,Democratic,2.0,2,45.936987,-108.276656
37001,NC,"Alamance County, North Carolina",159688,Roy Cooper,Democratic,1.0,1,36.043954,-79.400573
37003,NC,"Alexander County, North Carolina",37428,Roy Cooper,Democratic,1.0,1,35.920951,-81.177467
37005,NC,"Alleghany County, North Carolina",10848,Roy Cooper,Democratic,1.0,1,36.489356,-81.132299
37007,NC,"Anson County, North Carolina",25448,Roy Cooper,Democratic,1.0,1,34.974996,-80.109959
37009,NC,"Ashe County, North Carolina",26924,Roy Cooper,Democratic,1.0,1,36.443469,-81.499334
37011,NC,"Avery County, North Carolina",17516,Roy Cooper,Democratic,1.0,1,36.07209,-81.920285
37013,NC,"Beaufort County, North Carolina",47526,Roy Cooper,Democratic,1.0,1,35.482313,-76.842014
37015,NC,"Bertie County, North Carolina",19854,Roy Cooper,Democratic,1.0,1,36.059043,-76.962364
37017,NC,"Bladen County, North Carolina",33741,Roy Cooper,Democratic,1.0,1,34.591938,-78.539489
37019,NC,"Brunswick County, North Carolina",126953,Roy Cooper,Democratic,1.0,1,34.038754,-78.227765
37021,NC,"Buncombe County, North Carolina",256088,Roy Cooper,Democratic,1.0,1,35.609371,-82.530426
37023,NC,"Burke County, North Carolina",88851,Roy Cooper,Democratic,1.0,1,35.746182,-81.70618
37025,NC,"Cabarrus County, North Carolina",201590,Roy Cooper,Democratic,1.0,1,35.388369,-80.552694
37027,NC,"Caldwell County, North Carolina",81449,Roy Cooper,Democratic,1.0,1,35.957915,-81.530002
37029,NC,"Camden County, North Carolina",10418,Roy Cooper,Democratic,1.0,1,36.342344,-76.162488
37031,NC,"Carteret County, North Carolina",68890,Roy Cooper,Democratic,1.0,1,34.858313,-76.526967
37033,NC,"Caswell County, North Carolina",22910,Roy Cooper,Democratic,1.0,1,36.394298,-79.339609
37035,NC,"Catawba County, North Carolina",156459,Roy Cooper,Democratic,1.0,1,35.66045,-81.212848
37037,NC,"Chatham County, North Carolina",72243,Roy Cooper,Democratic,2.0,2,35.704994,-79.251454
37039,NC,"Cherokee County, North Carolina",27905,Roy Cooper,Democratic,1.0,1,35.136232,-84.061309
37041,NC,"Chowan County, North Carolina",14383,Roy Cooper,Democratic,1.0,1,36.128979,-76.602752
37043,NC,"Clay County, North Carolina",10915,Roy Cooper,Democratic,1.0,1,35.052997,-83.752264
37045,NC,"Cleveland County, North Carolina",97144,Roy Cooper,Democratic,1.0,1,35.33463,-81.557114
37047,NC,"Columbus County, North Carolina",56505,Roy Cooper,Democratic,1.0,1,34.261602,-78.639308
37049,NC,"Craven County, North Carolina",103445,Roy Cooper,Democratic,1.0,1,35.118179,-77.082541
37051,NC,"Cumberland County, North Carolina",327127,Roy Cooper,Democratic,1.0,1,35.050192,-78.828719
37053,NC,"Currituck County, North Carolina",25809,Roy Cooper,Democratic,1.0,1,36.372174,-75.941224
37055,NC,"Dare County, North Carolina",35964,Roy Cooper,Democratic,1.0,1,35.606269,-75.767536
37057,NC,"Davidson County, North Carolina",164926,Roy Cooper,Democratic,1.0,1,35.795131,-80.207107
37059,NC,"Davie County, North Carolina",42013,Roy Cooper,Democratic,1.0,1,35.929355,-80.542552
37061,NC,"Duplin County, North Carolina",58969,Roy Cooper,Democratic,1.0,1,34.934403,-77.933543
37063,NC,"Durham County, North Carolina",306212,Roy Cooper,Democratic,1.0,1,36.033822,-78.87812
37065,NC,"Edgecombe County, North Carolina",53318,Roy Cooper,Democratic,1.0,1,35.917055,-77.602655
37067,NC,"Forsyth County, North Carolina",371511,Roy Cooper,Democratic,1.0,1,36.132466,-80.256961
37069,NC,"Franklin County, North Carolina",64705,Roy Cooper,Democratic,1.0,1,36.088241,-78.28309
37071,NC,"Gaston County, North Carolina",216965,Roy Cooper,Democratic,1.0,1,35.293344,-81.177256
37073,NC,"Gates County, North Carolina",11478,Roy Cooper,Democratic,1.0,1,36.442135,-76.702355
37075,NC,"Graham County, North Carolina",8558,Roy Cooper,Democratic,1.0,1,35.348364,-83.830915
37077,NC,"Granville County, North Carolina",59031,Roy Cooper,Democratic,1.0,1,36.299884,-78.657634
37079,NC,"Greene County, North Carolina",21168,Roy Cooper,Democratic,1.0,1,35.481959,-77.681688
37081,NC,"Guilford County, North Carolina",521330,Roy Cooper,Democratic,1.0,1,36.079065,-79.788665
37083,NC,"Halifax County, North Carolina",51766,Roy Cooper,Democratic,1.0,1,36.251438,-77.644842
37085,NC,"Harnett County, North Carolina",130881,Roy Cooper,Democratic,1.0,1,35.368635,-78.87161
37087,NC,"Haywood County, North Carolina",60682,Roy Cooper,Democratic,1.0,1,35.557099,-82.972823
37089,NC,"Henderson County, North Carolina",114209,Roy Cooper,Democratic,1.0,1,35.336415,-82.479741
37091,NC,"Hertford County, North Carolina",24136,Roy Cooper,Democratic,1.0,1,36.363517,-76.981616
37093,NC,"Hoke County, North Carolina",53262,Roy Cooper,Democratic,1.0,1,35.017233,-79.241964
37095,NC,"Hyde County, North Carolina",5517,Roy Cooper,Democratic,1.0,1,35.408157,-76.153687
37097,NC,"Iredell County, North Carolina",172916,Roy Cooper,Democratic,1.0,1,35.806355,-80.874539
37099,NC,"Jackson County, North Carolina",42241,Roy Cooper,Democratic,1.0,1,35.279929,-83.122478
37101,NC,"Johnston County, North Carolina",191450,Roy Cooper,Democratic,2.0,2,35.5134,-78.367311
37103,NC,"Jones County, North Carolina",9845,Roy Cooper,Democratic,1.0,1,35.032268,-77.356195
37105,NC,"Lee County, North Carolina",59616,Roy Cooper,Democratic,1.0,1,35.476336,-79.172117
37107,NC,"Lenoir County, North Carolina",57307,Roy Cooper,Democratic,1.0,1,35.240068,-77.63551
37109,NC,"Lincoln County, North Carolina",81168,Roy Cooper,Democratic,1.0,1,35.488502,-81.226975
37111,NC,"McDowell County, North Carolina",45075,Roy Cooper,Democratic,1.0,1,35.682232,-82.048029
37113,NC,"Macon County, North Carolina",34376,Roy Cooper,Democratic,1.0,1,35.152959,-83.421901
37115,NC,"Madison County, North Carolina",21340,Roy Cooper,Democratic,1.0,1,35.864078,-82.712731
37117,NC,"Martin County, North Carolina",23172,Roy Cooper,Democratic,1.0,1,35.841059,-77.112867
37119,NC,"Mecklenburg County, North Carolina",1054835,Roy Cooper,Democratic,1.0,1,35.246862,-80.833832
37121,NC,"Mitchell County, North Carolina",15126,Roy Cooper,Democratic,1.0,1,36.013102,-82.163554
37123,NC,"Montgomery County, North Carolina",27418,Roy Cooper,Democratic,1.0,1,35.334415,-79.906602
37125,NC,"Moore County, North Carolina",95776,Roy Cooper,Democratic,1.0,1,35.308272,-79.492725
37127,NC,"Nash County, North Carolina",94005,Roy Cooper,Democratic,2.0,2,35.965945,-77.987555
37129,NC,"New Hanover County, North Carolina",223483,Roy Cooper,Democratic,1.0,1,34.177875,-77.869674
37131,NC,"Northampton County, North Carolina",20000,Roy Cooper,Democratic,1.0,1,36.421774,-77.398352
37133,NC,"Onslow County, North Carolina",187136,Roy Cooper,Democratic,1.0,1,34.763109,-77.499469
37135,NC,"Orange County, North Carolina",141796,Roy Cooper,Democratic,2.0,2,36.06253,-79.119995
37137,NC,"Pamlico County, North Carolina",12821,Roy Cooper,Democratic,1.0,1,35.147575,-76.665268
37139,NC,"Pasquotank County, North Carolina",39864,Roy Cooper,Democratic,1.0,1,36.265184,-76.260696
37141,NC,"Pender County, North Carolina",59090,Roy Cooper,Democratic,1.0,1,34.512556,-77.888106
37143,NC,"Perquimans County, North Carolina",13335,Roy Cooper,Democratic,1.0,1,36.180897,-76.403244
37145,NC,"Person County, North Carolina",39284,Roy Cooper,Democratic,1.0,1,36.386336,-78.965644
37147,NC,"Pitt County, North Carolina",177220,Roy Cooper,Democratic,1.0,1,35.592965,-77.373138
37149,NC,"Polk County, North Carolina",20334,Roy Cooper,Democratic,1.0,1,35.277901,-82.167621
37151,NC,"Randolph County, North Carolina",143416,Roy Cooper,Democratic,1.0,1,35.709915,-79.806215
37153,NC,"Richmond County, North Carolina",44939,Roy Cooper,Democratic,1.0,1,35.004636,-79.755695
37155,NC,"Robeson County, North Carolina",133235,Roy Cooper,Democratic,1.0,1,34.63921,-79.100881
37157,NC,"Rockingham County, North Carolina",91393,Roy Cooper,Democratic,1.0,1,36.381806,-79.782754
37159,NC,"Rowan County, North Carolina",139933,Roy Cooper,Democratic,1.0,1,35.641329,-80.521722
37161,NC,"Rutherford County, North Carolina",66421,Roy Cooper,Democratic,1.0,1,35.402747,-81.919582
37163,NC,"Sampson County, North Carolina",63124,Roy Cooper,Democratic,1.0,1,34.990574,-78.371382
37165,NC,"Scotland County, North Carolina",35244,Roy Cooper,Democratic,1.0,1,34.840023,-79.477337
37167,NC,"Stanly County, North Carolina",60791,Roy Cooper,Democratic,1.0,1,35.310449,-80.254374
37169,NC,"Stokes County, North Carolina",46097,Roy Cooper,Democratic,1.0,1,36.393506,-80.266199
37171,NC,"Surry County, North Carolina",72113,Roy Cooper,Democratic,1.0,1,36.415416,-80.686463
37173,NC,"Swain County, North Carolina",14346,Roy Cooper,Democratic,1.0,1,35.568849,-83.465614
37175,NC,"Transylvania County, North Carolina",33482,Roy Cooper,Democratic,1.0,1,35.210079,-82.816653
37177,NC,"Tyrrell County, North Carolina",4141,Roy Cooper,Democratic,1.0,1,35.87042,-76.165345
37179,NC,"Union County, North Carolina",226606,Roy Cooper,Democratic,1.0,1,34.991817,-80.530435
37181,NC,"Vance County, North Carolina",44244,Roy Cooper,Democratic,1.0,1,36.365481,-78.405434
37183,NC,"Wake County, North Carolina",1046791,Roy Cooper,Democratic,2.0,2,35.789846,-78.650624
37185,NC,"Warren County, North Carolina",19907,Roy Cooper,Democratic,1.0,1,36.398105,-78.099899
37187,NC,"Washington County, North Carolina",12195,Roy Cooper,Democratic,1.0,1,35.844713,-76.572291
37189,NC,"Watauga County, North Carolina",53922,Roy Cooper,Democratic,1.0,1,36.235372,-81.709923
37191,NC,"Wayne County, North Carolina",124150,Roy Cooper,Democratic,1.0,1,35.35419,-78.00867
37193,NC,"Wilkes County, North Carolina",68740,Roy Cooper,Democratic,1.0,1,36.208883,-81.166095
37195,NC,"Wilson County, North Carolina",81661,Roy Cooper,Democratic,1.0,1,35.700357,-77.921598
37197,NC,"Yadkin County, North Carolina",37532,Roy Cooper,Democratic,1.0,1,36.158765,-80.665164
37199,NC,"Yancey County, North Carolina",17678,Roy Cooper,Democratic,1.0,1,35.889455,-82.304119
38001,ND,"Adams County, North Dakota",2305,Doug Burgum,Republican,3.0,3+,46.096815,-102.533198
38003,ND,"Barnes County, North Dakota",10926,Doug Burgum,Republican,3.0,3+,46.94255,-98.070195
38005,ND,"Benson County, North Dakota",6739,Doug Burgum,Republican,3.0,3+,48.071743,-99.351152
38007,ND,"Billings County, North Dakota",934,Doug Burgum,Republican,3.0,3+,47.007044,-103.364016
38009,ND,"Bottineau County, North Dakota",6579,Doug Burgum,Republican,3.0,3+,48.794412,-100.831257
38011,ND,"Bowman County, North Dakota",3241,Doug Burgum,Republican,3.0,3+,46.110144,-103.505943
38013,ND,"Burke County, North Dakota",2198,Doug Burgum,Republican,2.0,2,48.786453,-102.520087
38015,ND,"Burleigh County, North Dakota",94487,Doug Burgum,Republican,3.0,3+,46.971843,-100.462001
38017,ND,"Cass County, North Dakota",175249,Doug Burgum,Republican,3.0,3+,46.927003,-97.252375
38019,ND,"Cavalier County, North Dakota",3827,Doug Burgum,Republican,3.0,3+,48.768439,-98.46379
38021,ND,"Dickey County, North Dakota",5064,Doug Burgum,Republican,3.0,3+,46.107756,-98.496518
38023,ND,"Divide County, North Dakota",2413,Doug Burgum,Republican,2.0,2,48.814754,-103.509326
38025,ND,"Dunn County, North Dakota",4366,Doug Burgum,Republican,3.0,3+,47.354548,-102.612366
38027,ND,"Eddy County, North Dakota",2358,Doug Burgum,Republican,3.0,3+,47.723436,-98.900474
38029,ND,"Emmons County, North Dakota",3346,Doug Burgum,Republican,3.0,3+,46.284255,-100.237842
38031,ND,"Foster County, North Dakota",3303,Doug Burgum,Republican,3.0,3+,47.471431,-98.872876
38033,ND,"Golden Valley County, North Dakota",1817,Doug Burgum,Republican,3.0,3+,46.938924,-103.844612
38035,ND,"Grand Forks County, North Dakota",71083,Doug Burgum,Republican,3.0,3+,47.926003,-97.450851
38037,ND,"Grant County, North Dakota",2377,Doug Burgum,Republican,3.0,3+,46.357827,-101.639049
38039,ND,"Griggs County, North Dakota",2277,Doug Burgum,Republican,3.0,3+,47.456334,-98.232286
38041,ND,"Hettinger County, North Dakota",2629,Doug Burgum,Republican,3.0,3+,46.435704,-102.454238
38043,ND,"Kidder County, North Dakota",2414,Doug Burgum,Republican,3.0,3+,46.938273,-99.731198
38045,ND,"LaMoure County, North Dakota",4111,Doug Burgum,Republican,3.0,3+,46.464195,-98.526057
38047,ND,"Logan County, North Dakota",1941,Doug Burgum,Republican,3.0,3+,46.469278,-99.504585
38049,ND,"McHenry County, North Dakota",5963,Doug Burgum,Republican,3.0,3+,48.233842,-100.633267
38051,ND,"McIntosh County, North Dakota",2656,Doug Burgum,Republican,3.0,3+,46.117034,-99.443041
38053,ND,"McKenzie County, North Dakota",12621,Doug Burgum,Republican,2.0,2,47.742475,-103.403215
38055,ND,"McLean County, North Dakota",9729,Doug Burgum,Republican,3.0,3+,47.653055,-101.421794
38057,ND,"Mercer County, North Dakota",8694,Doug Burgum,Republican,3.0,3+,47.307147,-101.833328
38059,ND,"Morton County, North Dakota",30809,Doug Burgum,Republican,3.0,3+,46.710819,-101.298265
38061,ND,"Mountrail County, North Dakota",10242,Doug Burgum,Republican,2.0,2,48.210291,-102.364756
38063,ND,"Nelson County, North Dakota",2960,Doug Burgum,Republican,3.0,3+,47.918667,-98.204428
38065,ND,"Oliver County, North Dakota",1870,Doug Burgum,Republican,3.0,3+,47.118079,-101.33142
38067,ND,"Pembina County, North Dakota",7069,Doug Burgum,Republican,3.0,3+,48.766896,-97.545405
38069,ND,"Pierce County, North Dakota",4267,Doug Burgum,Republican,3.0,3+,48.238883,-99.966497
38071,ND,"Ramsey County, North Dakota",11547,Doug Burgum,Republican,3.0,3+,48.266163,-98.739031
38073,ND,"Ransom County, North Dakota",5404,Doug Burgum,Republican,3.0,3+,46.449276,-97.647554
38075,ND,"Renville County, North Dakota",2550,Doug Burgum,Republican,3.0,3+,48.712781,-101.658152
38077,ND,"Richland County, North Dakota",16353,Doug Burgum,Republican,3.0,3+,46.265219,-96.93796
38079,ND,"Rolette County, North Dakota",14659,Doug Burgum,Republican,3.0,3+,48.768271,-99.840463
38081,ND,"Sargent County, North Dakota",3890,Doug Burgum,Republican,3.0,3+,46.108206,-97.63003
38083,ND,"Sheridan County, North Dakota",1322,Doug Burgum,Republican,3.0,3+,47.581359,-100.330986
38085,ND,"Sioux County, North Dakota",4469,Doug Burgum,Republican,3.0,3+,46.110618,-101.061284
38087,ND,"Slope County, North Dakota",763,Doug Burgum,Republican,3.0,3+,46.445834,-103.462462
38089,ND,"Stark County, North Dakota",31199,Doug Burgum,Republican,3.0,3+,46.817031,-102.662026
38091,ND,"Steele County, North Dakota",1962,Doug Burgum,Republican,3.0,3+,47.451062,-97.71892
38093,ND,"Stutsman County, North Dakota",21128,Doug Burgum,Republican,3.0,3+,46.972223,-98.956123
38095,ND,"Towner County, North Dakota",2263,Doug Burgum,Republican,3.0,3+,48.682183,-99.248158
38097,ND,"Traill County, North Dakota",8030,Doug Burgum,Republican,3.0,3+,47.446215,-97.164754
38099,ND,"Walsh County, North Dakota",10904,Doug Burgum,Republican,3.0,3+,48.376979,-97.72223
38101,ND,"Ward County, North Dakota",70210,Doug Burgum,Republican,3.0,3+,48.216686,-101.540537
38103,ND,"Wells County, North Dakota",4098,Doug Burgum,Republican,3.0,3+,47.580881,-99.682254
38105,ND,"Williams County, North Dakota",34337,Doug Burgum,Republican,3.0,3+,48.355765,-103.501333
31001,NE,"Adams County, Nebraska",31684,Pete Ricketts,Republican,2.0,2,40.520632,-98.500044
31003,NE,"Antelope County, Nebraska",6329,Pete Ricketts,Republican,2.0,2,42.183225,-98.058037
31005,NE,"Arthur County, Nebraska",469,Pete Ricketts,Republican,2.0,2,41.571944,-101.695898
31007,NE,"Banner County, Nebraska",798,Pete Ricketts,Republican,2.0,2,41.53975,-103.726263
31009,NE,"Blaine County, Nebraska",484,Pete Ricketts,Republican,2.0,2,41.92523,-99.990771
31011,NE,"Boone County, Nebraska",5332,Pete Ricketts,Republican,2.0,2,41.703934,-98.070476
31013,NE,"Box Butte County, Nebraska",11194,Pete Ricketts,Republican,2.0,2,42.21038,-103.081779
31015,NE,"Boyd County, Nebraska",1982,Pete Ricketts,Republican,2.0,2,42.894448,-98.773022
31017,NE,"Brown County, Nebraska",2960,Pete Ricketts,Republican,2.0,2,42.359562,-99.92392
31019,NE,"Buffalo County, Nebraska",49383,Pete Ricketts,Republican,2.0,2,40.855226,-99.074983
31021,NE,"Burt County, Nebraska",6546,Pete Ricketts,Republican,2.0,2,41.854179,-96.337746
31023,NE,"Butler County, Nebraska",8052,Pete Ricketts,Republican,2.0,2,41.226072,-97.132039
31025,NE,"Cass County, Nebraska",25767,Pete Ricketts,Republican,2.0,2,40.909878,-96.140609
31027,NE,"Cedar County, Nebraska",8671,Pete Ricketts,Republican,2.0,2,42.604511,-97.256824
31029,NE,"Chase County, Nebraska",3937,Pete Ricketts,Republican,2.0,2,40.53039,-101.694192
31031,NE,"Cherry County, Nebraska",5832,Pete Ricketts,Republican,2.0,2,42.571323,-101.047653
31033,NE,"Cheyenne County, Nebraska",10051,Pete Ricketts,Republican,2.0,2,41.214236,-103.011929
31035,NE,"Clay County, Nebraska",6163,Pete Ricketts,Republican,2.0,2,40.523669,-98.05105
31037,NE,"Colfax County, Nebraska",10414,Pete Ricketts,Republican,2.0,2,41.57496,-97.088945
31039,NE,"Cuming County, Nebraska",9016,Pete Ricketts,Republican,2.0,2,41.915865,-96.788517
31041,NE,"Custer County, Nebraska",10807,Pete Ricketts,Republican,2.0,2,41.393893,-99.726866
31043,NE,"Dakota County, Nebraska",20465,Pete Ricketts,Republican,2.0,2,42.391645,-96.561356
31045,NE,"Dawes County, Nebraska",8979,Pete Ricketts,Republican,2.0,2,42.711214,-103.134872
31047,NE,"Dawson County, Nebraska",23640,Pete Ricketts,Republican,2.0,2,40.867378,-99.815154
31049,NE,"Deuel County, Nebraska",1873,Pete Ricketts,Republican,2.0,2,41.111903,-102.332609
31051,NE,"Dixon County, Nebraska",5762,Pete Ricketts,Republican,2.0,2,42.48528,-96.855862
31053,NE,"Dodge County, Nebraska",36757,Pete Ricketts,Republican,2.0,2,41.577008,-96.645853
31055,NE,"Douglas County, Nebraska",554995,Pete Ricketts,Republican,2.0,2,41.297091,-96.154066
31057,NE,"Dundy County, Nebraska",1831,Pete Ricketts,Republican,2.0,2,40.180165,-101.681133
31059,NE,"Fillmore County, Nebraska",5720,Pete Ricketts,Republican,2.0,2,40.52504,-97.596705
31061,NE,"Franklin County, Nebraska",3014,Pete Ricketts,Republican,2.0,2,40.183203,-98.96208
31063,NE,"Frontier County, Nebraska",2621,Pete Ricketts,Republican,2.0,2,40.530947,-100.406683
31065,NE,"Furnas County, Nebraska",4787,Pete Ricketts,Republican,2.0,2,40.191865,-99.909663
31067,NE,"Gage County, Nebraska",21799,Pete Ricketts,Republican,2.0,2,40.255234,-96.683453
31069,NE,"Garden County, Nebraska",1930,Pete Ricketts,Republican,2.0,2,41.633364,-102.302985
31071,NE,"Garfield County, Nebraska",2011,Pete Ricketts,Republican,2.0,2,41.906868,-98.951231
31073,NE,"Gosper County, Nebraska",1971,Pete Ricketts,Republican,2.0,2,40.509095,-99.823206
31075,NE,"Grant County, Nebraska",641,Pete Ricketts,Republican,2.0,2,41.913957,-101.755965
31077,NE,"Greeley County, Nebraska",2399,Pete Ricketts,Republican,2.0,2,41.567571,-98.530565
31079,NE,"Hall County, Nebraska",61705,Pete Ricketts,Republican,2.0,2,40.866027,-98.502664
31081,NE,"Hamilton County, Nebraska",9186,Pete Ricketts,Republican,2.0,2,40.872817,-98.022329
31083,NE,"Harlan County, Nebraska",3473,Pete Ricketts,Republican,2.0,2,40.178766,-99.403418
31085,NE,"Hayes County, Nebraska",897,Pete Ricketts,Republican,2.0,2,40.537234,-101.047963
31087,NE,"Hitchcock County, Nebraska",2825,Pete Ricketts,Republican,2.0,2,40.176896,-101.044217
31089,NE,"Holt County, Nebraska",10250,Pete Ricketts,Republican,2.0,2,42.459287,-98.784766
31091,NE,"Hooker County, Nebraska",708,Pete Ricketts,Republican,2.0,2,41.9187,-101.11681
31093,NE,"Howard County, Nebraska",6429,Pete Ricketts,Republican,2.0,2,41.216851,-98.513342
31095,NE,"Jefferson County, Nebraska",7177,Pete Ricketts,Republican,2.0,2,40.175736,-97.143103
31097,NE,"Johnson County, Nebraska",5171,Pete Ricketts,Republican,2.0,2,40.39501,-96.265367
31099,NE,"Kearney County, Nebraska",6552,Pete Ricketts,Republican,2.0,2,40.50912,-98.947602
31101,NE,"Keith County, Nebraska",8018,Pete Ricketts,Republican,2.0,2,41.194245,-101.644449
31103,NE,"Keya Paha County, Nebraska",791,Pete Ricketts,Republican,2.0,2,42.87548,-99.718351
31105,NE,"Kimball County, Nebraska",3679,Pete Ricketts,Republican,2.0,2,41.199274,-103.703153
31107,NE,"Knox County, Nebraska",8571,Pete Ricketts,Republican,2.0,2,42.634404,-97.891349
31109,NE,"Lancaster County, Nebraska",309637,Pete Ricketts,Republican,2.0,2,40.783547,-96.688658
31111,NE,"Lincoln County, Nebraska",35550,Pete Ricketts,Republican,2.0,2,41.050322,-100.744481
31113,NE,"Logan County, Nebraska",772,Pete Ricketts,Republican,2.0,2,41.542155,-100.443665
31115,NE,"Loup County, Nebraska",591,Pete Ricketts,Republican,2.0,2,41.897665,-99.509776
31117,NE,"McPherson County, Nebraska",493,Pete Ricketts,Republican,2.0,2,41.648414,-101.120851
31119,NE,"Madison County, Nebraska",35015,Pete Ricketts,Republican,2.0,2,41.909929,-97.606856
31121,NE,"Merrick County, Nebraska",7828,Pete Ricketts,Republican,2.0,2,41.169801,-98.031051
